"Position","Nickname","Species","Nature","Gender","ESV","HP_Type","Ability","Move1","Move2","Move3","Move4","HeldItem","HP","ATK","DEF","SPA","SPD","SPE","MetLoc","EggLoc","Ball","OT","Version","OTLang","Legal","EC","PID","IV_HP","IV_ATK","IV_DEF","IV_SPA","IV_SPD","IV_SPE","EXP","Level","EV_HP","EV_ATK","EV_DEF","EV_SPA","EV_SPD","EV_SPE","Cool","Beauty","Cute","Smart","Tough","Sheen","NotOT","AbilityNum","GenderFlag","Form","PokerusStrain","PokerusDays","MetLevel","OriginalTrainerGender","FatefulEncounter","IsEgg","IsNicknamed","IsShiny","TID16","SID16","TSV","Move1_PP","Move2_PP","Move3_PP","Move4_PP","Move1_PPUp","Move2_PPUp","Move3_PPUp","Move4_PPUp","Relearn1","Relearn2","Relearn3","Relearn4","Checksum","Friendship","EggYear","EggMonth","EggDay","MetYear","MetMonth","MetDay"
"Black 1.sav @ [08] (BOX 8)-22: 0232 - DONPHAN - 0762D3AB0FD9.pk5","DONPHAN","Donphan","Naive","M","7054","Ground","Sturdy","Attract","(None)","(None)","(None)","(None)","126","102","112","53","51","57","Poké Transfer","(None)","Poké Ball","BRENDAN","Emerald","English","True","D3AB0FD9","D3AB0FD9","10","3","29","0","10","19","64000","40","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","0","0","0","0","40","0","False","False","False","False","48605","26263","7017","15","0","0","0","0","0","0","0","(None)","(None)","(None)","(None)","1890","70","1","1","1","2020","5","27"
"Black 1.sav @ [08] (BOX 8)-23: 0233 - PORYGON2 - A0F3CC4781C5.pk5","PORYGON2","Porygon2","Mild","-","2480","Ground","Trace","Agility","Psybeam","Recover","Sharpen","(None)","86","49","51","67","57","40","Poké Transfer","(None)","Poké Ball","RED","FireRed","English","True","CC4781C5","CC4781C5","24","12","20","7","10","16","18466","26","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","2","0","0","0","26","0","False","False","False","False","27719","26186","321","30","20","10","30","0","0","0","0","(None)","(None)","(None)","(None)","41203","70","1","1","1","2020","5","27"
"Black 1.sav @ [08] (BOX 8)-24: 0234 - STANTLER - CFF22CABFCBF.pk5","STANTLER","Stantler","Jolly","M","6658","Dark","Intimidate","Astonish","Hypnosis","Leer","Take Down","(None)","127","94","69","71","62","94","Poké Transfer","(None)","Ultra Ball","WES","Colosseum/XD","English","True","2CABFCBF","2CABFCBF","27","19","27","3","3","19","99383","43","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","0","0","0","0","43","0","False","False","False","False","42772","33102","1227","15","20","30","20","0","0","0","0","(None)","(None)","(None)","(None)","53234","70","1","1","1","2020","5","27"
"Black 1.sav @ [08] (BOX 8)-25: 0235 - SMEARGLE - 1088551923EC.pk5","SMEARGLE","Smeargle","Docile","M","3806","Bug","Own Tempo","Sketch","Tail Whip","Double Slap","Iron Tail","(None)","107","30","36","23","52","81","Poké Transfer","(None)","Master Ball","WES","Colosseum/XD","English","True","551923EC","551923EC","6","16","0","1","16","21","72900","45","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","0","0","0","0","45","0","False","False","False","False","42772","33102","1227","1","30","10","15","0","0","0","0","(None)","(None)","(None)","(None)","4232","70","1","1","1","2020","5","27"
"Black 1.sav @ [08] (BOX 8)-26: 0236 - TYROGUE - 46E7D3AB0FD9.pk5","TYROGUE","Tyrogue","Naive","M","7054","Ground","Guts","Attract","(None)","(None)","(None)","(None)","19","8","9","8","8","9","Poké Transfer","(None)","Poké Ball","BRENDAN","Emerald","English","True","D3AB0FD9","D3AB0FD9","10","3","29","0","10","19","125","5","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","0","0","0","0","5","0","False","False","False","False","48605","26263","7017","15","0","0","0","0","0","0","0","(None)","(None)","(None)","(None)","18151","70","1","1","1","2020","5","27"
"Black 1.sav @ [08] (BOX 8)-27: 0237 - HITMONTOP - 370A18A188F5.pk5","HITMONTOP","Hitmontop","Mild","M","4618","Poison","Intimidate","Agility","Focus Energy","Triple Kick","Rapid Spin","(None)","93","78","75","42","93","65","Poké Transfer","(None)","Ultra Ball","WES","Colosseum/XD","English","True","18A188F5","18A188F5","19","4","20","20","12","19","54872","38","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","0","0","0","0","38","0","False","False","False","False","42772","33102","1227","30","30","10","40","0","0","0","0","(None)","(None)","(None)","(None)","14090","70","1","1","1","2020","5","27"
"Black 1.sav @ [08] (BOX 8)-28: 0238 - SMOOCHUM - 1A7BE3F7328C.pk5","SMOOCHUM","Smoochum","Naive","F","6703","Fighting","Oblivious","Pound","Lick","(None)","(None)","(None)","20","8","7","13","9","13","Poké Transfer","(None)","Poké Ball","RED","FireRed","English","True","E3F7328C","E3F7328C","11","17","18","4","6","24","125","5","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","1","0","0","0","5","0","False","False","False","False","27719","26186","321","35","30","0","0","0","0","0","0","(None)","(None)","(None)","(None)","6779","70","1","1","1","2020","5","27"
"Black 1.sav @ [08] (BOX 8)-29: 0239 - ELEKID - A5439509B61E.pk5","ELEKID","Elekid","Bold","F","1122","Psychic","Static","Attract","Leer","Brick Break","Double Team","(None)","18","9","8","10","9","13","Poké Transfer","Day-Care Couple","Poké Ball","Ethan","SoulSilver","English","True","9509B61E","9509B61E","24","15","3","9","5","16","87","4","0","0","0","0","1","0","0","0","0","0","0","0","N/A","-1","1","0","0","0","4","0","False","False","False","False","48623","50082","4041","15","30","15","15","0","0","0","0","(None)","(None)","(None)","(None)","42307","70","2019","12","3","2020","5","27"
"Black 1.sav @ [08] (BOX 8)-30: 0240 - MAGBY - CBAB9509B61E.pk5","MAGBY","Magby","Bold","F","1122","Psychic","Flame Body","Attract","Leer","Brick Break","Double Team","(None)","12","5","5","6","6","6","Poké Transfer","Day-Care Couple","Poké Ball","Ethan","SoulSilver","English","True","9509B61E","9509B61E","24","15","3","9","5","16","0","1","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","1","0","0","0","1","0","False","False","False","False","48623","50082","4041","15","30","15","15","0","0","0","0","(None)","(None)","(None)","(None)","52139","70","2019","12","3","2020","5","27"
"Black 1.sav @ [09] (BOX 9)-01: 0241 - MILTANK - C2C92489D56C.pk5","MILTANK","Miltank","Rash","F","7740","Ice","Thick Fat","Milk Drink","Defense Curl","Rollout","Body Slam","(None)","157","89","120","57","68","113","Poké Transfer","(None)","Master Ball","WES","Colosseum/XD","English","True","2489D56C","2489D56C","17","16","30","19","9","27","138240","48","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","1","0","0","0","48","0","False","False","False","False","42772","33102","1227","10","40","20","15","0","0","0","0","(None)","(None)","(None)","(None)","49865","70","1","1","1","2020","5","27"
"Black 1.sav @ [09] (BOX 9)-02: 0242 - BLISSEY - 738BAB0772CF.pk5","BLISSEY","Blissey","Naughty","F","6969","Flying","Serene Grace","Soft-Boiled","Double Slap","Minimize","Egg Bomb","(None)","183","19","11","47","79","39","Poké Transfer","(None)","Safari Ball","RED","FireRed","English","True","AB0772CF","AB0772CF","9","27","3","0","28","14","18883","28","1","5","1","0","0","0","0","0","0","0","0","0","N/A","-1","1","0","0","0","28","0","False","False","False","False","27719","26186","321","10","10","20","10","0","0","0","0","(None)","(None)","(None)","(None)","29579","70","1","1","1","2020","5","27"
"Black 1.sav @ [09] (BOX 9)-03: 0243 - RAIKOU - E063B96B5031.pk5","RAIKOU","Raikou","Mild","-","7467","Steel","Pressure","Rain Dance","Leer","Quick Attack","Thunder","(None)","128","77","68","106","91","109","Poké Transfer","(None)","Timer Ball","WES","Colosseum/XD","English","True","B96B5031","B96B5031","15","11","29","1","16","31","80000","40","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","2","0","0","0","40","0","False","False","False","False","42772","33102","1227","5","30","30","10","0","0","0","0","(None)","(None)","(None)","(None)","57443","70","1","1","1","2020","5","27"
"Black 1.sav @ [09] (BOX 9)-04: 0244 - ENTEI - 672A5617BBDF.pk5","ENTEI","Entei","Quirky","-","7609","Ghost","Pressure","Stomp","Leer","Bite","Fire Blast","(None)","151","109","83","85","74","89","Poké Transfer","(None)","Ultra Ball","WES","Colosseum/XD","English","True","5617BBDF","5617BBDF","7","19","16","11","16","1","95484","42","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","2","0","0","0","42","0","False","False","False","False","42772","33102","1227","20","30","25","5","0","0","0","0","(None)","(None)","(None)","(None)","26410","70","1","1","1","2020","5","27"
"Black 1.sav @ [09] (BOX 9)-05: 0245 - SUICUNE - EE671A619FF4.pk5","SUICUNE","Suicune","Docile","-","4274","Psychic","Pressure","Rain Dance","Leer","Gust","(None)","(None)","133","72","101","80","99","75","Poké Transfer","(None)","Net Ball","WES","Colosseum/XD","English","True","1A619FF4","1A619FF4","8","18","11","9","7","6","80000","40","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","2","0","0","0","40","0","False","False","False","False","42772","33102","1227","5","30","35","0","0","0","0","0","(None)","(None)","(None)","(None)","61031","70","1","1","1","2020","5","27"
"Black 1.sav @ [09] (BOX 9)-06: 0246 - LARVITAR - 2F41D3AB0FD9.pk5","LARVITAR","Larvitar","Naive","M","7054","Ground","Guts","Attract","(None)","(None)","(None)","(None)","20","11","11","9","9","11","Poké Transfer","(None)","Poké Ball","BRENDAN","Emerald","English","True","D3AB0FD9","D3AB0FD9","10","3","29","0","10","19","156","5","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","0","0","0","0","5","0","False","False","False","False","48605","26263","7017","15","0","0","0","0","0","0","0","(None)","(None)","(None)","(None)","12097","70","1","1","1","2020","5","27"
"Black 1.sav @ [09] (BOX 9)-07: 0247 - PUPITAR - 0013D3AB0FD9.pk5","PUPITAR","Pupitar","Naive","M","7054","Ground","Shed Skin","Attract","(None)","(None)","(None)","(None)","122","81","81","63","64","64","Poké Transfer","(None)","Poké Ball","BRENDAN","Emerald","English","True","D3AB0FD9","D3AB0FD9","10","3","29","0","10","19","113906","45","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","0","0","0","0","45","0","False","False","False","False","48605","26263","7017","15","0","0","0","0","0","0","0","(None)","(None)","(None)","(None)","19","70","1","1","1","2020","5","27"
"Black 1.sav @ [09] (BOX 9)-08: 0248 - TYRANITAR - 8313F3355E4F.pk5","TYRANITAR","Tyranitar","Naive","F","5551","Ice","Sand Stream","Crunch","Thunder","Rock Slide","Blizzard","(None)","177","167","141","123","106","80","Poké Transfer","(None)","Master Ball","WES","Colosseum/XD","English","True","F3355E4F","F3355E4F","4","28","28","25","7","3","207968","55","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","1","0","0","0","55","0","False","False","False","False","42772","33102","1227","15","10","10","5","0","0","0","0","(None)","(None)","(None)","(None)","33555","70","1","1","1","2020","5","27"
"Black 1.sav @ [09] (BOX 9)-09: 0249 - LUGIA - 36A2743E2A9C.pk5","LUGIA","Lugia","Gentle","-","3028","Fire","Pressure","Extrasensory","Rain Dance","Hydro Pump","Aeroblast","(None)","166","101","125","98","172","113","Poké Transfer","(None)","Ultra Ball","Ethan","SoulSilver","English","True","743E2A9C","743E2A9C","22","24","25","18","15","10","134524","47","3","7","8","5","8","6","0","0","0","0","0","0","N/A","-1","2","0","0","0","47","0","False","False","False","False","48623","50082","4041","30","5","5","5","0","0","0","0","(None)","(None)","(None)","(None)","13986","70","1","1","1","2020","5","27"
"Black 1.sav @ [09] (BOX 9)-10: 0250 - HO-OH - 76B77E2E4123.pk5","HO-OH","Ho-Oh","Sassy","-","2017","Fire","Pressure","Sacred Fire","Punishment","Ancient Power","Safeguard","(None)","231","201","141","175","244","132","Poké Transfer","(None)","Ultra Ball","Ethan","SoulSilver","English","True","7E2E4123","7E2E4123","5","20","15","24","3","24","428750","70","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","2","0","0","0","70","0","False","False","False","False","48623","50082","4041","5","5","5","25","0","0","0","0","(None)","(None)","(None)","(None)","30391","70","1","1","1","2020","5","27"
"Black 1.sav @ [09] (BOX 9)-12: 0252 - TREECKO - D9B4855A79A4.pk5","TREECKO","Treecko","Impish","M","8095","Steel","Overgrow","Pound","Leer","(None)","(None)","(None)","20","10","8","10","10","13","Poké Transfer","(None)","Poké Ball","SEAN","Sapphire","English","True","855A79A4","855A79A4","25","10","2","16","3","28","135","5","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","0","0","0","0","5","0","False","False","False","False","47942","55818","3113","35","30","0","0","0","0","0","0","(None)","(None)","(None)","(None)","55732","70","1","1","1","2020","5","27"
"Black 1.sav @ [09] (BOX 9)-13: 0253 - GROVYLE - ABD4EC3AAFC6.pk5","GROVYLE","Grovyle","Serious","M","2175","Water","Overgrow","Pursuit","Leer","Absorb","Quick Attack","(None)","45","28","19","32","28","39","Poké Transfer","(None)","Poké Ball","SEAN","Sapphire","English","True","EC3AAFC6","EC3AAFC6","24","14","2","0","17","23","2931","16","0","0","4","0","0","8","0","0","0","0","0","0","N/A","-1","0","0","0","0","16","0","False","False","False","False","47942","55818","3113","20","30","25","30","0","0","0","0","(None)","(None)","(None)","(None)","43988","70","1","1","1","2020","5","27"
"Black 1.sav @ [09] (BOX 9)-14: 0254 - SCEPTILE - 2F32F1ACB842.pk5","SCEPTILE","Sceptile","Bashful","M","2365","Fire","Overgrow","Pound","Screech","Leaf Blade","Pursuit","(None)","105","77","56","90","76","105","Poké Transfer","(None)","Poké Ball","TERRY","Sapphire","English","True","F1ACB842","F1ACB842","3","17","2","16","17","20","48920","38","33","18","19","2","8","18","0","0","0","0","0","0","N/A","-1","0","0","0","0","38","0","False","False","False","False","19698","33811","6428","35","40","15","20","0","0","0","0","(None)","(None)","(None)","(None)","12082","70","1","1","1","2020","5","27"
"Black 1.sav @ [09] (BOX 9)-15: 0255 - TORCHIC - 5855AE7EE753.pk5","TORCHIC","Torchic","Naive","M","2341","Fire","Blaze","Scratch","Growl","Flamethrower","(None)","(None)","19","12","9","12","9","9","Poké Transfer","(None)","Poké Ball","SEAN","Sapphire","English","True","AE7EE753","AE7EE753","1","28","19","4","23","8","135","5","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","0","0","0","0","5","0","False","False","False","False","47942","55818","3113","35","40","15","0","0","0","0","0","(None)","(None)","(None)","(None)","22613","70","1","1","1","2020","5","27"
"Black 1.sav @ [09] (BOX 9)-16: 0256 - COMBUSKEN - E58D90FA6B17.pk5","COMBUSKEN","Combusken","Rash","F","8061","Poison","Blaze","Peck","Double Kick","Flamethrower","(None)","(None)","45","36","28","39","25","25","Poké Transfer","(None)","Poké Ball","SEAN","Sapphire","English","True","90FA6B17","90FA6B17","0","28","25","24","26","19","2723","16","8","0","0","0","0","2","0","0","0","0","0","0","N/A","-1","1","0","0","0","16","0","False","False","False","False","47942","55818","3113","35","30","15","0","0","0","0","0","(None)","(None)","(None)","(None)","58765","70","1","1","1","2020","5","27"
"Black 1.sav @ [09] (BOX 9)-17: 0257 - BLAZIKEN - 1741140AF5F3.pk5","BLAZIKEN","Blaziken","Bashful","M","7231","Water","Blaze","Double Kick","Flamethrower","Peck","(None)","(None)","246","264","162","245","159","178","Poké Transfer","(None)","Poké Ball","SEAN","Sapphire","English","True","140AF5F3","140AF5F3","1","31","25","22","29","12","705235","87","46","108","67","140","38","111","0","0","0","0","0","0","N/A","-1","0","0","4","0","87","0","False","False","False","False","47942","55818","3113","30","15","35","0","0","0","0","0","(None)","(None)","(None)","(None)","5953","70","1","1","1","2020","5","27"
"Black 1.sav @ [09] (BOX 9)-18: 0258 - MUDKIP - 4DC9D3AB0FD9.pk5","MUDKIP","Mudkip","Naive","M","7054","Ground","Torrent","Attract","(None)","(None)","(None)","(None)","20","12","11","10","9","9","Poké Transfer","(None)","Poké Ball","BRENDAN","Emerald","English","True","D3AB0FD9","D3AB0FD9","10","3","29","0","10","19","135","5","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","0","0","0","0","5","0","False","False","False","False","48605","26263","7017","15","0","0","0","0","0","0","0","(None)","(None)","(None)","(None)","19913","70","1","1","1","2020","5","27"
"Black 1.sav @ [09] (BOX 9)-19: 0259 - MARSHTOMP - 5FECD3AB0FD9.pk5","MARSHTOMP","Marshtomp","Naive","M","7054","Ground","Torrent","Attract","(None)","(None)","(None)","(None)","72","48","47","35","37","37","Poké Transfer","(None)","Poké Ball","BRENDAN","Emerald","English","True","D3AB0FD9","D3AB0FD9","10","3","29","0","10","19","11735","25","0","0","0","0","0","0","0","0","0","0","0","0","N/A","-1","0","0","0","0","25","0","False","False","False","False","48605","26263","7017","15","0","0","0","0","0","0","0","(None)","(None)","(None)","(None)","24556","70","1","1","1","2020","5","27"
"Black 1.sav @ [09] (BOX 9)-20: 0260 - SWAMPERT - 8CEEF5A4C2F2.pk5","SWAMPERT","Swampert","Bold","M","1770","Ground","Torrent","Growl","Earthquake","(None)","(None)","(None)","212","153","145","140","140","121","Poké Transfer","(None)","Poké Ball","BRENDAN","Emerald","English","True","F5A4C2F2","F5A4C2F2","0","27","5","26","20","29","258588","63","84","68","74","79","61","144","0","240","50","0","255","170","N/A","-1","0","0","4","1","63","0","False","False","False","False","48605","26263","7017","40","10","0","0","0","0","0","0","(None)","(None)","(None)","(None)","36078","70","1","1","1","2020","5","27"
"Black 1.sav @ [09] (BOX 9)-21: 0261 - POOCHYENA - 809EBE974B58.pk5","POOCHYENA","Poochyena","Naive","F","7865","Dark","Run Away","Tackle","Howl","Sand Attack","(None)","(None)","28","17","15","13","11","13","Poké Transfer","(None)","Poké Ball","BRENDAN","Emerald","English","True","BE974B58","BE974B58","19","13","31","27","25","5","1237","10","1","1","6","0","3","5","0","0","0","0","0","0","N/A","-1","1","0","0","0","10","0","False","False","False","False","48605","26263","7017","35","40","15","0","0","0","0","0","(None)","(None)","(None)","(None)","32926","70","1","1","1","2020","5","27"
"Black 1.sav @ [09] (BOX 9)-22: 0262 - MIGHTYENA - 3943BC43832A.pk5","MIGHTYENA","Mightyena","Careful","F","2029","Dark","Intimidate","Tackle","Howl","Sand Attack","Bite","(None)","115","89","68","67","72","81","Poké Transfer","(None)","Poké Ball","SEAN","Sapphire","English","True","BC43832A","BC43832A","5","11","3","23","5","15","72694","41","50","67","46","114","102","131","59","0","0","64","0","95","N/A","-1","1","0","4","0","41","0","False","False","False","False","47942","55818","3113","35","40","15","25","0","0","0","0","(None)","(None)","(None)","(None)","14659","70","1","1","1","2020","5","27"
"Black 1.sav @ [09] (BOX 9)-23: 0263 - ZIGZAGOON - 49AD449EC4BF.pk5","ZIGZAGOON","Zigzagoon","Bashful","M","4100","Ice","Pickup","Headbutt","Sand Attack","(None)","(None)","(None)","37","16","20","18","18","23","Poké Transfer","(None)","Premier Ball","BRENDAN","Emerald","English","True","449EC4BF","449EC4BF","8","19","24","29","7","1","3612","15","10","3","0","1","3","13","0","0","0","0","0","0","N/A","-1","0","0","4","1","15","0","False","False","False","False","48605","26263","7017","15","15","0","0","0","0","0","0","(None)","(None)","(None)","(None)","18861","70","1","1","1","2020","5","27"
